   159/499     13.7G   0.05853   0.09939  0.009104     0.167        30       640    0.2914    0.4233    0.3275   0.09172   0.05674   0.06945   0.01178
   160/499     13.7G    0.0584   0.09837  0.008916    0.1657        14       640    0.2922    0.4225    0.3277   0.09177   0.05674   0.06945   0.01179
   161/499     13.7G   0.05853   0.09948  0.009233    0.1672        21       640    0.2911    0.4214     0.327   0.09163   0.05676   0.06944   0.01181
   162/499     13.7G   0.05842   0.09978  0.008778     0.167        39       640    0.2929    0.4196    0.3265   0.09142   0.05677   0.06942   0.01182
   163/499     13.7G   0.05853    0.1002  0.009138    0.1678        42       640    0.2922    0.4204    0.3261    0.0913   0.05676   0.06941    0.0118
   164/499     13.7G   0.05835    0.1003  0.008874    0.1675        19       640    0.2931    0.4218    0.3267   0.09125   0.05677   0.06938   0.01181
   165/499     13.7G   0.05848   0.09896  0.009064    0.1665        24       640    0.2953    0.4174    0.3268    0.0912   0.05676   0.06938   0.01178
   166/499     13.7G   0.05828    0.1009  0.008976    0.1681        51       640    0.2936    0.4208    0.3269   0.09105   0.05675   0.06937   0.01177
   167/499     13.7G   0.05835    0.1005  0.008999    0.1678        59       640    0.2957    0.4202    0.3272   0.09125   0.05673   0.06936   0.01177
   168/499     13.7G   0.05833   0.09913  0.009091    0.1666        18       640    0.2967    0.4213    0.3276    0.0914   0.05671   0.06933   0.01171
   169/499     13.7G   0.05839   0.09985  0.009018    0.1673        25       640    0.2946     0.423    0.3278    0.0915   0.05671    0.0693   0.01175
   170/499     13.7G   0.05836    0.0985  0.009161     0.166        12       640    0.2945     0.423    0.3276   0.09147    0.0567    0.0693   0.01172
   171/499     13.7G   0.05812   0.09754  0.009017    0.1647         8       640    0.2953    0.4228    0.3285    0.0915   0.05669   0.06929   0.01172
   172/499     13.7G   0.05812    0.0995  0.008789    0.1664        24       640    0.2961    0.4209    0.3282   0.09149   0.05669   0.06928   0.01171
   173/499     13.7G   0.05855    0.1008  0.009163    0.1685        52       640     0.298    0.4208     0.328    0.0914   0.05669   0.06928   0.01173
   174/499     13.7G   0.05832       0.1  0.008935    0.1673        24       640    0.2956    0.4217     0.328   0.09148   0.05668   0.06925   0.01173
   175/499     13.7G   0.05835    0.1004  0.008969    0.1677        37       640    0.2965    0.4223    0.3282   0.09159   0.05667   0.06924   0.01171
